ProductoId,ReorderPoint,ABC,lead_time
25465,14,C: <100,5.0
25467,17,C: <100,8.0
25482,14,C: <100,8.6
25484,52,B: 100-1k,8.363636363636363
25496,24,C: <100,8.222222222222221
25497,25,C: <100,8.6
25512,8,C: <100,9.666666666666666
25513,2,C: <100,8.555555555555555
25514,18,C: <100,9.727272727272727
25522,91,B: 100-1k,7.168429617575264
25528,2,C: <100,8.0
25531,29,B: 100-1k,8.511848341232227
25535,2,C: <100,7.666666666666667
25537,4,C: <100,7.988950276243094
25544,3,C: <100,7.947368421052632
25557,8,C: <100,7.393258426966292
25562,4,C: <100,9.733333333333333
25563,15,C: <100,8.923076923076923
25564,2,C: <100,8.0
25581,23,C: <100,7.225806451612903
25588,4,C: <100,8.502645502645503
25594,2,C: <100,7.136363636363637
25603,39,B: 100-1k,7.341121495327103
25609,17,C: <100,6.588235294117647
25621,13,C: <100,7.5588235294117645
25622,30,B: 100-1k,7.917808219178082
25623,13,C: <100,8.173913043478262
25643,8,C: <100,7.555555555555555
25647,19,C: <100,8.104477611940299
25649,81,B: 100-1k,7.97
25652,3,C: <100,9.652173913043478
25653,2,C: <100,9.857142857142858
25689,43,B: 100-1k,8.857142857142858
25690,34,B: 100-1k,8.818181818181818
25691,47,B: 100-1k,9.181818181818182
25696,9,C: <100,7.991379310344827
25703,25,B: 100-1k,7.941964285714286
25704,18,B: 100-1k,7.742063492063492
25707,4,C: <100,6.666666666666667
25708,10,C: <100,7.770833333333333
25711,70,B: 100-1k,7.420245398773006
25714,11,C: <100,8.226415094339623
25715,7,C: <100,7.914893617021277
25716,19,C: <100,7.889908256880734
25727,2,C: <100,7.833333333333333
25741,27,C: <100,6.0
25748,8,C: <100,9.0
25777,20,C: <100,8.386363636363637
25789,7,C: <100,7.888888888888889
25796,10,C: <100,7.655172413793103
25802,39,B: 100-1k,7.445086705202312
25808,87,B: 100-1k,7.626746506986028
25817,4,C: <100,7.107142857142857
25831,10,C: <100,7.176470588235294
25832,89,B: 100-1k,7.5245346869712355
25838,14,C: <100,7.166666666666667
25846,40,B: 100-1k,7.822714681440443
25879,9,C: <100,9.0
25883,95,B: 100-1k,7.6647058823529415
25915,29,B: 100-1k,9.333333333333334
25917,9,C: <100,8.375
25918,25,B: 100-1k,7.887096774193548
25919,27,C: <100,7.25
25932,60,B: 100-1k,7.220820189274448
25934,95,B: 100-1k,7.396021699819168
25963,20,C: <100,7.982456140350878
25966,24,B: 100-1k,6.886363636363637
25984,22,B: 100-1k,7.589285714285714
25985,33,B: 100-1k,8.094736842105263
25992,25,B: 100-1k,8.026819923371647
25994,61,B: 100-1k,7.861486486486487
25995,30,B: 100-1k,7.532786885245901
26091,60,B: 100-1k,8.314487632508834
26092,122,B: 100-1k,7.8601756954612005
26104,7,C: <100,7.111111111111111
26134,12,C: <100,7.889655172413793
26143,68,B: 100-1k,8.31578947368421
26163,13,C: <100,8.444444444444445
26181,106,B: 100-1k,7.581466395112017
26219,5,C: <100,8.666666666666666
26236,41,B: 100-1k,7.4972972972972975
26247,3,C: <100,7.421052631578948
26248,11,C: <100,7.506849315068493
26250,28,B: 100-1k,7.476712328767123
26285,11,C: <100,7.245382585751979
26383,331,A: 1k-30k,8.069111424541608
26390,34,B: 100-1k,7.357142857142857
26391,24,C: <100,8.175675675675675
26392,22,C: <100,7.35064935064935
26395,51,B: 100-1k,7.345132743362832
26396,14,C: <100,7.260869565217392
26399,230,A: 1k-30k,7.741962077493817
26426,37,B: 100-1k,7.651162790697675
26427,38,B: 100-1k,7.785123966942149
26428,29,B: 100-1k,7.911764705882353
26429,6,C: <100,7.968253968253968
26456,83,B: 100-1k,7.454918032786885
26462,38,B: 100-1k,7.705035971223022
26463,162,A: 1k-30k,7.705980066445183
26497,8,C: <100,7.806451612903226
26501,16,C: <100,7.348484848484849
26530,63,B: 100-1k,7.214814814814815
26551,15,B: 100-1k,7.225
26557,42,B: 100-1k,7.508064516129032
26558,11,C: <100,7.564356435643564
26632,16,C: <100,7.86
26646,19,C: <100,7.82
26663,28,C: <100,7.333333333333333
26732,109,B: 100-1k,8.420982735723772
26739,18,C: <100,8.0
26744,67,B: 100-1k,7.600536193029491
26755,35,B: 100-1k,7.6156941649899395
26779,50,B: 100-1k,8.506172839506172
26787,45,B: 100-1k,7.258215962441315
26811,25,C: <100,7.6455696202531644
26817,80,B: 100-1k,7.558415841584158
26818,28,B: 100-1k,7.891304347826087
26821,76,B: 100-1k,7.86908077994429
26826,14,C: <100,9.833333333333334
26827,22,B: 100-1k,7.34757281553398
26876,21,C: <100,9.25
26885,22,C: <100,8.295698924731182
26886,2,C: <100,10.2
26889,3,C: <100,8.166666666666666
26939,3,C: <100,7.277777777777778
26943,28,B: 100-1k,8.555555555555555
26944,22,C: <100,7.411764705882353
26945,63,B: 100-1k,7.460159362549801
26947,11,C: <100,7.585714285714285
26948,105,B: 100-1k,7.4842342342342345
26949,68,B: 100-1k,7.47316384180791
26966,78,B: 100-1k,7.756653992395437
27033,3,C: <100,8.0
27042,85,B: 100-1k,7.872727272727273
27065,10,C: <100,7.780821917808219
27097,16,C: <100,7.333333333333333
27111,7,C: <100,8.408450704225352
27138,21,C: <100,7.4
27145,65,B: 100-1k,7.936532507739938
27146,24,B: 100-1k,8.09433962264151
27176,17,C: <100,7.464174454828661
27212,10,C: <100,7.366666666666666
27233,64,B: 100-1k,7.241379310344827
27303,36,B: 100-1k,7.147435897435898
27330,27,B: 100-1k,7.760273972602739
27331,23,B: 100-1k,6.594827586206897
27350,100,B: 100-1k,7.8291554184342464
27351,172,A: 1k-30k,7.676056338028169
27361,56,B: 100-1k,8.052805280528053
27368,36,B: 100-1k,8.05464480874317
27370,7,C: <100,7.2
27429,25,B: 100-1k,7.7712765957446805
27432,5,C: <100,8.11111111111111
27433,5,C: <100,8.217391304347826
27460,35,B: 100-1k,7.755868544600939
27461,267,A: 1k-30k,7.590671316477768
27472,13,C: <100,7.796875
27488,22,C: <100,7.5
27503,21,B: 100-1k,7.5042194092827
27512,31,B: 100-1k,7.757446808510639
27514,15,C: <100,7.841176470588235
27515,30,B: 100-1k,7.7665505226480835
27528,24,B: 100-1k,7.709677419354839
27556,5,C: <100,8.741486068111454
27567,29,B: 100-1k,7.650943396226415
27579,2,C: <100,6.6
27581,29,B: 100-1k,7.0638297872340425
27591,12,C: <100,8.45
27596,124,B: 100-1k,8.329803328290469
27644,160,A: 1k-30k,7.782608695652174
27679,19,C: <100,7.666666666666667
27735,137,B: 100-1k,7.763905325443787
27797,14,C: <100,7.090909090909091
27798,19,C: <100,8.0625
27799,24,C: <100,8.067415730337078
27801,15,C: <100,7.102325581395349
27802,20,B: 100-1k,7.465116279069767
27807,33,B: 100-1k,7.957446808510638
27808,31,B: 100-1k,8.054285714285715
27813,61,B: 100-1k,7.536
27817,90,B: 100-1k,8.443514644351465
27830,60,B: 100-1k,7.767857142857143
27831,92,B: 100-1k,7.993548387096774
27835,80,B: 100-1k,7.827505827505828
27854,256,A: 1k-30k,7.551274083281541
27867,61,B: 100-1k,7.757246376811594
27907,7,C: <100,5.0
27911,10,C: <100,7.555555555555555
27932,13,C: <100,7.5
27934,2,C: <100,11.0
28038,33,C: <100,7.764705882352941
28039,15,C: <100,7.217741935483871
28069,182,A: 1k-30k,7.077464788732394
28070,33,B: 100-1k,7.007125890736342
28081,63,B: 100-1k,7.222493887530562
28092,74,B: 100-1k,7.839050131926121
28114,71,B: 100-1k,8.263636363636364
28122,21,C: <100,7.6438356164383565
28138,193,A: 1k-30k,7.551578947368421
28146,6,C: <100,7.16
28147,247,A: 1k-30k,7.426460711887173
28155,5,C: <100,7.277777777777778
28156,25,B: 100-1k,7.908333333333333
28162,13,C: <100,7.82051282051282
28163,140,B: 100-1k,7.468039003250271
28214,37,B: 100-1k,7.70566037735849
28223,9,C: <100,7.552486187845304
28238,54,B: 100-1k,7.478260869565218
28239,27,B: 100-1k,8.209944751381215
28252,15,C: <100,9.75
28258,33,B: 100-1k,7.674955595026643
28260,102,B: 100-1k,7.627234042553192
28262,53,B: 100-1k,7.803053435114504
28266,13,C: <100,7.4
28272,20,C: <100,5.555555555555555
28312,66,B: 100-1k,7.45721271393643
28313,16,C: <100,8.571428571428571
28316,5,C: <100,8.933333333333334
28317,3,C: <100,6.333333333333333
28323,2,C: <100,7.0
28457,128,B: 100-1k,8.87962962962963
28474,65,B: 100-1k,7.708835341365462
28497,13,C: <100,7.708333333333333
28538,4,C: <100,9.0
28548,44,B: 100-1k,7.279863481228669
28578,9,C: <100,8.714285714285714
28579,96,B: 100-1k,7.710327455919395
28580,31,B: 100-1k,7.9
28606,15,C: <100,7.64
28658,182,A: 1k-30k,7.905913978494624
28681,37,B: 100-1k,7.554179566563468
28682,59,B: 100-1k,7.728395061728395
28690,29,B: 100-1k,7.6716417910447765
28736,58,B: 100-1k,7.591304347826087
28753,15,C: <100,7.526315789473684
28775,55,B: 100-1k,7.373068432671082
28856,100,B: 100-1k,7.570458404074703
28887,23,B: 100-1k,7.580968280467446
28888,35,B: 100-1k,7.8328125
28889,129,B: 100-1k,7.69223602484472
28890,53,B: 100-1k,7.774839743589744
28919,24,B: 100-1k,7.4576271186440675
28943,8,C: <100,6.733333333333333
28946,22,C: <100,8.0
28947,227,A: 1k-30k,7.688663745892661
28980,2,C: <100,9.947368421052632
28983,13,C: <100,7.640625
28984,5,C: <100,7.391891891891892
29039,16,C: <100,8.439024390243903
29077,35,B: 100-1k,7.78740157480315
29081,26,B: 100-1k,7.546153846153846
29112,16,C: <100,7.3584905660377355
29118,33,B: 100-1k,7.906666666666666
29128,84,B: 100-1k,7.098827470686767
29129,8,C: <100,7.385321100917431
29131,2,C: <100,7.6
29169,176,A: 1k-30k,7.65471965933286
29182,20,C: <100,7.471698113207547
29192,19,C: <100,7.666666666666667
29205,2,C: <100,10.0
29212,173,A: 1k-30k,8.013196480938417
29248,410,A: 1k-30k,8.009244992295839
29352,23,B: 100-1k,7.621301775147929
29353,13,C: <100,8.343137254901961
29371,19,C: <100,8.131578947368421
29400,16,C: <100,7.59375
29407,48,B: 100-1k,7.838323353293413
29427,7,C: <100,7.722543352601156
29431,47,B: 100-1k,7.819004524886878
29433,17,C: <100,7.838709677419355
29434,16,C: <100,7.795454545454546
29461,15,C: <100,7.661375661375661
29469,9,C: <100,8.333333333333334
29470,2,C: <100,7.5
29472,3,C: <100,8.25
29477,41,B: 100-1k,8.127659574468085
29489,14,C: <100,7.64935064935065
29558,2,C: <100,8.142857142857142
29616,37,B: 100-1k,7.753554502369668
29619,29,B: 100-1k,8.133333333333333
29620,5,C: <100,7.615384615384615
29621,22,B: 100-1k,8.227272727272727
29646,21,B: 100-1k,7.853881278538813
29649,35,B: 100-1k,7.921282798833819
29650,18,B: 100-1k,7.155963302752293
29676,2,C: <100,10.0
29691,18,B: 100-1k,7.185185185185185
29696,19,C: <100,8.307692307692308
29714,4,C: <100,5.214285714285714
29810,15,C: <100,7.663793103448276
29835,91,B: 100-1k,7.668609492089925
29942,23,B: 100-1k,7.491883116883117
29955,12,C: <100,7.433333333333334
29996,66,B: 100-1k,7.610909090909091
30602,37,B: 100-1k,7.509216589861751
30638,29,C: <100,7.5
30656,38,B: 100-1k,7.730769230769231
30713,8,C: <100,7.686274509803922
30735,14,C: <100,7.362229102167182
31045,4,C: <100,7.571428571428571
31070,28,B: 100-1k,7.775
31075,16,C: <100,6.611111111111111
31083,26,B: 100-1k,7.932584269662922
31119,18,C: <100,7.944444444444445
31120,4,C: <100,7.2592592592592595
31157,2,C: <100,7.5
31160,46,B: 100-1k,7.883161512027492
31163,24,B: 100-1k,8.258241758241759
31172,13,C: <100,7.690298507462686
31176,3,C: <100,11.0
31186,90,B: 100-1k,7.7492434068309555
31194,3,C: <100,7.566666666666666
31195,16,C: <100,8.053571428571429
31200,40,B: 100-1k,7.586538461538462
31201,53,B: 100-1k,7.380846325167038
31202,30,B: 100-1k,7.72680412371134
31203,38,B: 100-1k,7.4940711462450595
31204,17,C: <100,7.2727272727272725
31231,97,B: 100-1k,7.663570691434469
31233,33,B: 100-1k,7.124352331606218
31277,137,B: 100-1k,8.590551181102363
31318,20,C: <100,7.394366197183099
31320,57,B: 100-1k,7.403041825095057
31345,31,C: <100,6.8
31346,14,C: <100,7.8734177215189876
31347,35,C: <100,7.495238095238095
31349,127,B: 100-1k,7.590740740740741
31356,31,C: <100,6.838709677419355
31384,27,B: 100-1k,7.373983739837398
31419,13,C: <100,7.806451612903226
31452,33,B: 100-1k,7.706666666666667
31454,110,B: 100-1k,7.6875
31456,37,B: 100-1k,7.893305439330544
31458,32,B: 100-1k,7.892857142857143
31465,311,A: 1k-30k,7.643888769131278
31466,31,B: 100-1k,7.80794701986755
31487,169,A: 1k-30k,7.622043010752688
31488,170,A: 1k-30k,7.682926829268292
31489,202,A: 1k-30k,7.5255327704061115
31493,116,B: 100-1k,7.7057256990679095
31494,127,A: 1k-30k,7.451020408163266
31496,14,C: <100,7.8125
31497,40,B: 100-1k,7.556851311953353
31500,55,B: 100-1k,7.61864406779661
31501,25,B: 100-1k,7.319672131147541
31502,16,C: <100,9.2
31522,2,C: <100,7.25
31524,14,C: <100,8.04225352112676
31541,61,B: 100-1k,7.37
31542,52,B: 100-1k,7.402912621359223
31558,94,B: 100-1k,7.748917748917749
31561,23,C: <100,7.243243243243243
31573,15,C: <100,7.375
31581,16,C: <100,8.042372881355933
31618,57,B: 100-1k,8.104089219330856
31621,11,C: <100,7.972972972972973
31787,34,B: 100-1k,7.763948497854077
31788,6,C: <100,10.666666666666666
31790,31,B: 100-1k,8.258823529411766
31796,23,B: 100-1k,7.923076923076923
31847,15,C: <100,7.7592592592592595
31866,85,B: 100-1k,7.8050682261208575
31873,12,C: <100,8.0
31909,110,B: 100-1k,7.941841680129241
31910,24,B: 100-1k,7.801801801801802
31915,215,A: 1k-30k,7.5788912579957355
31971,84,B: 100-1k,7.289036544850498
32054,68,B: 100-1k,7.135399673735726
32055,17,C: <100,6.8791208791208796
32065,27,B: 100-1k,8.5
32074,18,B: 100-1k,7.784
32084,77,B: 100-1k,8.12448132780083
32090,28,B: 100-1k,7.359223300970874
32107,25,B: 100-1k,7.49746192893401
32108,133,B: 100-1k,7.47515923566879
32136,7,C: <100,6.925925925925926
32137,31,B: 100-1k,7.732142857142857
32138,39,B: 100-1k,8.183544303797468
32203,29,B: 100-1k,7.785185185185185
32263,139,A: 1k-30k,7.80501274426508
32294,74,B: 100-1k,7.27027027027027
32296,2,C: <100,8.0
32303,9,C: <100,8.277777777777779
32338,6,C: <100,7.75
32367,85,B: 100-1k,7.317518248175182
32368,90,B: 100-1k,7.2733485193621865
32479,48,B: 100-1k,8.26036866359447
32508,30,B: 100-1k,7.7936507936507935
32543,14,C: <100,9.0
32545,89,B: 100-1k,8.175324675324676
32546,120,B: 100-1k,8.23448275862069
32592,19,C: <100,8.826086956521738
32604,16,C: <100,7.381818181818182
32619,13,C: <100,7.80327868852459
32648,222,A: 1k-30k,7.1859205776173285
32649,71,B: 100-1k,7.486292428198434
32650,24,B: 100-1k,7.061643835616438
32652,62,B: 100-1k,7.7639344262295085
32669,2,C: <100,5.888888888888889
32670,19,C: <100,7.235294117647059
32675,59,B: 100-1k,8.020935960591133
32679,23,C: <100,8.263157894736842
32749,119,B: 100-1k,7.669616519174041
32796,37,B: 100-1k,7.572340425531915
32803,6,C: <100,7.588235294117647
32805,15,C: <100,6.75
32807,16,C: <100,7.666666666666667
32809,9,C: <100,8.25
32826,179,B: 100-1k,7.954828660436137
32827,10,C: <100,8.36111111111111
32831,774,A: 1k-30k,7.8373860182370825
32832,96,B: 100-1k,8.88679245283019
32835,11,C: <100,7.80327868852459
32900,4,C: <100,7.78125
32906,457,A: 1k-30k,7.474498567335243
32907,484,A: 1k-30k,7.503605769230769
32908,265,A: 1k-30k,7.581632653061225
32915,141,A: 1k-30k,7.69945945945946
32924,86,B: 100-1k,7.885416666666667
32968,137,A: 1k-30k,7.61101243339254
32969,104,B: 100-1k,7.793774319066148
32988,85,B: 100-1k,7.662878787878788
32989,105,B: 100-1k,7.572402044293015
33028,17,C: <100,7.333333333333333
33032,68,B: 100-1k,7.813186813186813
33035,22,C: <100,8.044444444444444
33037,33,B: 100-1k,7.046153846153846
33038,24,B: 100-1k,7.139204545454546
33039,23,B: 100-1k,7.126016260162602
33055,35,B: 100-1k,7.91358024691358
33075,20,C: <100,7.541666666666667
33143,83,B: 100-1k,7.333333333333333
33147,3,C: <100,8.5
33148,35,B: 100-1k,7.873684210526315
33149,445,A: 1k-30k,7.577993254637437
33204,4,C: <100,7.0
33206,6,C: <100,7.424242424242424
33209,15,C: <100,7.25
33210,46,B: 100-1k,7.003787878787879
33211,14,C: <100,8.071428571428571
33212,48,B: 100-1k,6.991071428571429
33213,58,C: <100,6.636363636363637
33214,45,B: 100-1k,6.901477832512315
33216,11,C: <100,7.067415730337078
33265,16,C: <100,7.8
33267,10,C: <100,7.927835051546392
33278,69,B: 100-1k,8.147540983606557
33307,11,C: <100,7.258620689655173
33326,11,C: <100,7.802919708029197
33334,39,B: 100-1k,7.4245416078984485
33348,38,B: 100-1k,7.275956284153006
33370,13,C: <100,7.779411764705882
33441,7,C: <100,8.021739130434783
33446,28,B: 100-1k,7.361963190184049
33573,26,B: 100-1k,7.243243243243243
33574,18,C: <100,7.309523809523809
33578,9,C: <100,7.925373134328358
33579,32,B: 100-1k,7.85
33581,9,C: <100,8.583333333333334
33582,125,B: 100-1k,7.642095914742451
33586,14,C: <100,5.0
33587,13,C: <100,8.036764705882353
33672,27,B: 100-1k,7.828282828282828
33682,48,B: 100-1k,7.3615702479338845
33683,36,B: 100-1k,7.339534883720931
33684,15,B: 100-1k,7.401315789473684
33706,20,C: <100,7.261904761904762
33707,2,C: <100,9.0
33717,7,C: <100,7.909090909090909
33719,3,C: <100,5.285714285714286
33731,31,B: 100-1k,7.225721784776903
33734,4,C: <100,7.277777777777778
33765,2,C: <100,4.428571428571429
33767,12,C: <100,7.819672131147541
33768,9,C: <100,7.3023255813953485
33819,26,B: 100-1k,7.9391891891891895
33873,93,B: 100-1k,7.795053003533569
33874,424,A: 1k-30k,7.595806451612903
33879,18,C: <100,7.858333333333333
33930,2,C: <100,6.571428571428571
33953,22,B: 100-1k,8.41304347826087
33960,27,B: 100-1k,8.011111111111111
33961,8,C: <100,7.5
33963,86,B: 100-1k,7.985074626865671
33965,25,B: 100-1k,7.0625
33966,3,C: <100,8.571428571428571
33971,2,C: <100,7.681818181818182
33982,49,B: 100-1k,8.505
33987,11,C: <100,7.669291338582677
33988,30,B: 100-1k,7.274618585298197
34014,10,C: <100,8.133333333333333
34020,20,C: <100,8.148148148148149
34021,4,C: <100,8.0
34022,8,C: <100,10.0
34060,23,B: 100-1k,7.40625
34082,12,C: <100,8.0
34123,35,C: <100,7.595959595959596
34133,318,A: 1k-30k,7.678321678321678
34134,364,A: 1k-30k,7.4793786823781465
34135,7,C: <100,8.0
34137,41,B: 100-1k,7.316017316017316
34138,22,C: <100,7.205882352941177
34153,4,C: <100,7.333333333333333
34175,81,B: 100-1k,8.009954751131222
34219,23,C: <100,7.705882352941177
34333,2,C: <100,10.0
34388,5,C: <100,6.111111111111111
34393,33,B: 100-1k,7.140161725067386
34427,56,B: 100-1k,7.549425287356322
34428,96,B: 100-1k,7.721331689272503
34429,41,B: 100-1k,8.0
34430,31,B: 100-1k,7.682352941176471
34431,41,B: 100-1k,7.2946058091286305
34439,72,B: 100-1k,7.946332737030412
34460,112,B: 100-1k,7.73738680465718
34473,5,C: <100,8.928571428571429
34474,7,C: <100,8.8
34501,14,C: <100,6.444444444444445
34504,32,B: 100-1k,7.933333333333334
34507,27,C: <100,6.666666666666667
34508,2,C: <100,7.1
34509,27,C: <100,6.285714285714286
34525,17,C: <100,7.8
34532,3,C: <100,7.571428571428571
34580,18,C: <100,9.166666666666666
34635,37,B: 100-1k,7.302469135802469
34646,14,C: <100,6.0
34647,46,B: 100-1k,6.993103448275862
34674,22,C: <100,7.462962962962963
34694,8,C: <100,8.59375
34703,16,C: <100,8.714285714285714
34735,9,C: <100,9.571428571428571
34752,12,C: <100,7.485714285714286
34763,25,B: 100-1k,7.758620689655173
34802,6,C: <100,9.875
34803,2,C: <100,8.333333333333334
34825,23,B: 100-1k,7.559907834101383
34841,4,C: <100,7.461538461538462
34850,26,B: 100-1k,7.213872832369942
34870,36,B: 100-1k,6.980769230769231
34903,186,A: 1k-30k,8.295176385889128
34904,252,A: 1k-30k,8.18560606060606
34905,113,B: 100-1k,8.448067632850242
34906,16,C: <100,8.03448275862069
34907,19,B: 100-1k,7.973684210526316
34947,35,B: 100-1k,7.709677419354839
34950,3,C: <100,7.6923076923076925
34951,11,C: <100,7.690987124463519
34971,17,C: <100,7.928571428571429
34982,2,C: <100,6.666666666666667
34996,67,B: 100-1k,8.230283911671924
34998,21,C: <100,8.371794871794872
35048,19,B: 100-1k,7.946666666666666
35049,34,B: 100-1k,7.86896551724138
35075,7,C: <100,6.970588235294118
35088,26,B: 100-1k,7.169381107491857
35103,59,B: 100-1k,7.626943005181347
35123,7,C: <100,7.333333333333333
35130,72,B: 100-1k,7.702702702702703
35266,5,C: <100,8.571428571428571
35290,9,C: <100,7.0
35294,77,B: 100-1k,7.693931398416886
35318,16,C: <100,7.179245283018868
35319,9,C: <100,8.404255319148936
35358,16,C: <100,7.5
35375,47,B: 100-1k,7.964
35380,14,C: <100,8.574468085106384
35392,8,C: <100,7.65625
35393,40,B: 100-1k,7.81941309255079
35411,143,A: 1k-30k,7.836575875486381
35412,185,A: 1k-30k,7.735278791036999
35413,147,A: 1k-30k,7.923395445134576
35414,135,B: 100-1k,7.747160012982798
35442,195,A: 1k-30k,8.01840490797546
35464,60,B: 100-1k,7.600806451612903
35471,68,B: 100-1k,7.622670807453416
35472,242,A: 1k-30k,7.73943661971831
35480,2,C: <100,7.0
35490,20,C: <100,7.745454545454545
35577,37,C: <100,9.0
35578,56,B: 100-1k,7.800578034682081
35581,20,C: <100,8.044117647058824
35590,23,C: <100,8.30188679245283
35605,40,B: 100-1k,8.084967320261438
35606,29,B: 100-1k,8.17361111111111
35607,23,B: 100-1k,7.525252525252525
35644,4,C: <100,7.0
35646,13,C: <100,7.788235294117647
35650,18,C: <100,7.90625
35663,2,C: <100,8.0
35664,138,A: 1k-30k,7.489878542510121
35666,115,B: 100-1k,7.653308480894688
35668,28,B: 100-1k,7.648829431438127
35670,37,B: 100-1k,7.524390243902439
35709,13,C: <100,8.098039215686274
35714,4,C: <100,8.5
35747,11,C: <100,7.794520547945205
35755,8,C: <100,9.8
35756,5,C: <100,8.777777777777779
35759,13,C: <100,10.25
35800,27,B: 100-1k,7.62962962962963
35801,11,C: <100,8.026315789473685
35855,15,C: <100,12.0
35862,54,B: 100-1k,7.512820512820513
35885,11,C: <100,7.6571428571428575
35896,7,C: <100,8.130434782608695
35905,3,C: <100,6.714285714285714
35910,3,C: <100,7.166666666666667
35913,360,A: 1k-30k,7.389111747851003
35914,447,A: 1k-30k,7.298051372896368
35916,265,A: 1k-30k,7.370398773006135
35918,130,B: 100-1k,7.594847775175644
35941,26,B: 100-1k,8.008771929824562
35957,3,C: <100,5.0
35959,11,C: <100,7.175
35960,7,C: <100,7.05
35962,9,C: <100,7.485714285714286
35967,11,C: <100,7.310344827586207
35972,20,C: <100,7.354838709677419
35976,47,B: 100-1k,7.222222222222222
35977,2,C: <100,10.0
35999,9,C: <100,7.608695652173913
36000,14,C: <100,7.0
36045,2,C: <100,6.75
36065,7,C: <100,8.0
36069,2,C: <100,7.0
36076,2,C: <100,6.333333333333333
36079,5,C: <100,4.0
36081,3,C: <100,7.0
36087,16,C: <100,6.551724137931035
36088,2,C: <100,8.2
36100,35,B: 100-1k,8.152380952380952
36101,11,C: <100,8.705882352941176
36123,10,C: <100,7.453125
36138,23,B: 100-1k,6.771428571428571
36139,7,C: <100,7.673076923076923
36153,25,B: 100-1k,8.12962962962963
36154,11,C: <100,7.534883720930233
36161,42,B: 100-1k,7.594080338266385
36197,20,C: <100,6.8
36199,34,B: 100-1k,8.003663003663004
36200,23,B: 100-1k,7.650602409638554
36209,13,C: <100,7.389830508474576
36262,42,B: 100-1k,7.573394495412844
36267,12,C: <100,7.611111111111111
36268,23,C: <100,7.679611650485437
36284,38,B: 100-1k,7.369158878504673
36307,3,C: <100,6.0
36344,50,B: 100-1k,8.034883720930232
36360,2,C: <100,5.333333333333333
36370,25,C: <100,7.75
36371,12,C: <100,7.886075949367089
36376,10,C: <100,7.703703703703703
36378,758,A: 1k-30k,8.3173828125
36380,539,A: 1k-30k,8.284389489953632
36383,17,B: 100-1k,7.193693693693693
36386,14,C: <100,7.578125
36419,20,C: <100,7.871794871794871
36463,2,C: <100,8.571428571428571
36473,50,B: 100-1k,7.9753086419753085
36483,6,C: <100,8.5
36493,4,C: <100,7.055555555555555
36510,12,C: <100,8.142857142857142
36511,26,B: 100-1k,7.935483870967742
36523,130,B: 100-1k,7.895384615384615
36524,73,B: 100-1k,8.022988505747126
36539,10,C: <100,7.556213017751479
36541,16,C: <100,5.84375
36543,75,B: 100-1k,8.386206896551725
36558,32,B: 100-1k,7.761670761670762
36570,7,C: <100,8.0
36571,4,C: <100,8.0
36572,9,C: <100,10.0
36573,14,C: <100,7.529411764705882
36579,51,B: 100-1k,7.572815533980583
36620,14,C: <100,7.569148936170213
36623,20,C: <100,7.60655737704918
36625,17,C: <100,7.793103448275862
36648,56,B: 100-1k,7.647058823529412
36653,4,C: <100,8.363636363636363
36660,18,C: <100,8.25
36749,2,C: <100,9.384615384615385
36750,100,B: 100-1k,7.405555555555556
36766,8,C: <100,9.25
36769,6,C: <100,8.727272727272727
36770,135,B: 100-1k,7.758019308626596
36771,127,B: 100-1k,7.759075907590759
36843,20,C: <100,7.182795698924731
36844,16,C: <100,7.3625
36845,17,C: <100,7.055555555555555
36846,7,C: <100,8.333333333333334
36849,27,C: <100,6.2
36850,9,C: <100,6.657894736842105
36851,7,C: <100,6.5
36852,6,C: <100,6.75
36859,7,C: <100,7.327272727272727
36874,141,A: 1k-30k,7.7770562770562774
36894,5,C: <100,9.571428571428571
36907,9,C: <100,9.75
36989,21,C: <100,6.95
36991,25,B: 100-1k,7.093896713615023
36992,48,B: 100-1k,7.347560975609756
37008,8,C: <100,9.409090909090908
37046,5,C: <100,7.655629139072848
37048,16,C: <100,7.7534246575342465
37049,27,B: 100-1k,7.72093023255814
37071,39,B: 100-1k,7.967948717948718
37083,12,C: <100,7.8936170212765955
37100,3,C: <100,7.0
37121,25,B: 100-1k,8.227272727272727
37126,22,C: <100,8.049504950495049
37152,13,C: <100,8.545454545454545
37156,9,C: <100,6.871794871794871
37158,15,C: <100,8.084745762711865
37166,14,C: <100,8.16
37194,3,C: <100,8.5
37217,23,B: 100-1k,8.034883720930232
37235,61,B: 100-1k,7.535168195718654
37249,4,C: <100,7.193548387096774
37310,40,B: 100-1k,7.149659863945578
37311,42,B: 100-1k,7.28
37312,31,B: 100-1k,7.1440677966101696
37313,52,B: 100-1k,7.213213213213213
37314,5,C: <100,7.2894736842105265
37342,3,C: <100,9.2
37387,4,C: <100,7.225806451612903
37401,123,B: 100-1k,8.376782077393075
37419,3,C: <100,7.176470588235294
37421,10,C: <100,8.75
37422,3,C: <100,7.2
37433,74,B: 100-1k,7.249077490774908
37435,47,B: 100-1k,8.743243243243244
37527,20,B: 100-1k,7.400990099009901
37530,10,C: <100,7.111111111111111
37541,13,C: <100,7.640449438202247
37542,6,C: <100,7.716666666666667
37601,43,B: 100-1k,7.732456140350878
37604,66,B: 100-1k,7.2948328267477205
37607,45,B: 100-1k,7.602112676056338
37656,58,B: 100-1k,7.728971962616822
